store,upc,week,move,price,profit,descrip,custcoun,Brand
33,1200000396,12,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",21839,12000
33,1200000492,12,11,.02646831,24.58,"CAFFEINE FREE PEPSI",21839,12000
33,1200000496,12,31,.02646831,24.58,"DIET PEPSI CAFFEINE",21839,12000
33,3828100261,12,89,.01388889,30.63,"DOM ORANGE SODA",21839,38281
33,4900000634,12,78,.02486111,20.11,"COCA-COLA CLASSIC CA",21839,49000
33,4900000639,12,115,.02646831,24.58,"COCA-COLA CLASSIC",21839,49000
33,4900000658,12,76,.02486111,20.11,"COKE DIET CANS",21839,49000
33,5490000060,12,19,.02646831,51.96,"DR PEPPER",21839,54900
33,1200000230,13,341,.01759625,13.45,"PEPSI COLA N/R",21835,12000
33,1200000394,13,22,.02179688,14.34,"PEPSI COLA N.R. BOTT",21835,12000
33,1200000396,13,16,.02179688,14.34,"DIET PEPSI N.R. BOTT",21835,12000
33,1200000492,13,41,.01759625,13.45,"CAFFEINE FREE PEPSI",21835,12000
33,1200000496,13,104,.01759625,13.45,"DIET PEPSI CAFFEINE",21835,12000
33,3828100261,13,98,.01666667,45,"DOM ORANGE SODA",21835,38281
33,4900000634,13,38,.03875,22.94,"COCA-COLA CLASSIC CA",21835,49000
33,4900000639,13,92,.02646831,24.58,"COCA-COLA CLASSIC",21835,49000
33,4900000658,13,51,.03875,22.94,"COKE DIET CANS",21835,49000
33,5490000060,13,45,.01759625,27.73,"DR PEPPER",21835,54900
33,1200000230,14,82,.02646831,24.58,"PEPSI COLA N/R",21487,12000
33,1200000394,14,11,.02179688,14.34,"PEPSI COLA N.R. BOTT",21487,12000
33,1200000396,14,7,.02179688,14.34,"DIET PEPSI N.R. BOTT",21487,12000
33,1200000492,14,8,.02646831,24.58,"CAFFEINE FREE PEPSI",21487,12000
33,1200000496,14,10,.02646831,24.58,"DIET PEPSI CAFFEINE",21487,12000
33,3828100261,14,28,.01666667,45,"DOM ORANGE SODA",21487,38281
33,4900000634,14,42,.03875,22.94,"COCA-COLA CLASSIC CA",21487,49000
33,4900000639,14,881,.01316022,51.69,"COCA-COLA CLASSIC",21487,49000
33,4900000658,14,39,.03875,22.94,"COKE DIET CANS",21487,49000
33,5490000060,14,8,.02646831,51.96,"DR PEPPER",21487,54900
33,1200000230,15,464,.01316022,51.69,"PEPSI COLA N/R",16651,12000
33,1200000394,15,10,.02335938,20.07,"PEPSI COLA N.R. BOTT",16651,12000
33,1200000396,15,3,.02335938,20.07,"DIET PEPSI N.R. BOTT",16651,12000
33,1200000492,15,61,.01316022,51.69,"CAFFEINE FREE PEPSI",16651,12000
33,1200000496,15,65,.01316022,51.69,"DIET PEPSI CAFFEINE",16651,12000
33,3828100261,15,28,.01666667,45,"DOM ORANGE SODA",16651,38281
33,4900000634,15,24,.03875,22.94,"COCA-COLA CLASSIC CA",16651,49000
33,4900000639,15,101,.02646831,24.58,"COCA-COLA CLASSIC",16651,49000
33,4900000658,15,21,.03875,22.94,"COKE DIET CANS",16651,49000
33,5490000060,15,7,.02646831,51.96,"DR PEPPER",16651,54900
33,1200000230,16,576,.01316022,51.69,"PEPSI COLA N/R",21392,12000
33,1200000394,16,15,.02335938,20.07,"PEPSI COLA N.R. BOTT",21392,12000
33,1200000396,16,15,.02335938,20.07,"DIET PEPSI N.R. BOTT",21392,12000
33,1200000492,16,74,.01316022,51.69,"CAFFEINE FREE PEPSI",21392,12000
33,1200000496,16,95,.01316022,51.69,"DIET PEPSI CAFFEINE",21392,12000
33,3828100261,16,53,.01666667,42,"DOM ORANGE SODA",21392,38281
33,4900000634,16,46,.03875,22.94,"COCA-COLA CLASSIC CA",21392,49000
33,4900000639,16,762,.01316022,51.69,"COCA-COLA CLASSIC",21392,49000
33,4900000658,16,56,.03875,22.94,"COKE DIET CANS",21392,49000
33,5490000060,16,118,.01168154,8.86,"DR PEPPER",21392,54900
33,1200000230,17,111,.02646831,24.58,"PEPSI COLA N/R",21200,12000
33,1200000394,17,6,.02335938,20.07,"PEPSI COLA N.R. BOTT",21200,12000
33,1200000396,17,11,.02335938,20.07,"DIET PEPSI N.R. BOTT",21200,12000
33,1200000492,17,17,.02646831,24.58,"CAFFEINE FREE PEPSI",21200,12000
33,1200000496,17,27,.02646831,24.58,"DIET PEPSI CAFFEINE",21200,12000
33,3828100261,17,90,.01666667,42,"DOM ORANGE SODA",21200,38281
33,4900000634,17,211,.03875,22.94,"COCA-COLA CLASSIC CA",21200,49000
33,4900000639,17,132,.02646831,24.58,"COCA-COLA CLASSIC",21200,49000
33,4900000658,17,253,.03875,22.94,"COKE DIET CANS",21200,49000
33,5490000060,17,10,.02646831,51.96,"DR PEPPER",21200,54900
33,1200000230,18,158,.01759625,13.45,"PEPSI COLA N/R",21439,12000
33,1200000394,18,36,.01949219,4.02,"PEPSI COLA N.R. BOTT",21439,12000
33,1200000396,18,31,.01949219,4.02,"DIET PEPSI N.R. BOTT",21439,12000
33,1200000492,18,45,.01759625,13.45,"CAFFEINE FREE PEPSI",21439,12000
33,1200000496,18,87,.01759625,13.45,"DIET PEPSI CAFFEINE",21439,12000
33,3828100261,18,64,.02083333,46,"DOM ORANGE SODA",21439,38281
33,4900000634,18,52,.03875,22.94,"COCA-COLA CLASSIC CA",21439,49000
33,4900000639,18,252,.01759625,13.45,"COCA-COLA CLASSIC",21439,49000
33,4900000658,18,46,.03875,22.94,"COKE DIET CANS",21439,49000
33,5490000060,18,28,.01759625,13.45,"DR PEPPER",21439,54900
33,1200000230,19,86,.02646831,24.58,"PEPSI COLA N/R",21227,12000
33,1200000394,19,18,.02335938,20.07,"PEPSI COLA N.R. BOTT",21227,12000
33,1200000396,19,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",21227,12000
33,1200000492,19,23,.02646831,24.58,"CAFFEINE FREE PEPSI",21227,12000
33,1200000496,19,34,.02646831,24.58,"DIET PEPSI CAFFEINE",21227,12000
33,3828100261,19,61,.02083333,42,"DOM ORANGE SODA",21227,38281
33,4900000634,19,36,.03875,22.94,"COCA-COLA CLASSIC CA",21227,49000
33,4900000639,19,119,.02646831,24.58,"COCA-COLA CLASSIC",21227,49000
33,4900000658,19,37,.03875,22.94,"COKE DIET CANS",21227,49000
33,5490000060,19,11,.02646831,24.58,"DR PEPPER",21227,54900
33,1200000230,20,91,.02646831,24.58,"PEPSI COLA N/R",21883,12000
33,1200000394,20,34,.01867188,0,"PEPSI COLA N.R. BOTT",21883,12000
33,1200000396,20,37,.01867188,0,"DIET PEPSI N.R. BOTT",21883,12000
33,1200000492,20,19,.02646831,24.58,"CAFFEINE FREE PEPSI",21883,12000
33,1200000496,20,36,.02646831,24.58,"DIET PEPSI CAFFEINE",21883,12000
33,3828100261,20,69,.01666667,27.5,"DOM ORANGE SODA",21883,38281
33,4900000634,20,40,.03875,22.94,"COCA-COLA CLASSIC CA",21883,49000
33,4900000639,20,247,.01907493,4.65,"COCA-COLA CLASSIC",21883,49000
33,4900000658,20,32,.03875,22.94,"COKE DIET CANS",21883,49000
33,5490000060,20,31,.01907493,4.65,"DR PEPPER",21883,54900
33,1200000230,21,241,.01907493,4.65,"PEPSI COLA N/R",22233,12000
33,1200000394,21,29,.01867188,0,"PEPSI COLA N.R. BOTT",22233,12000
33,1200000396,21,35,.01867188,0,"DIET PEPSI N.R. BOTT",22233,12000
33,1200000492,21,33,.01907493,4.65,"CAFFEINE FREE PEPSI",22233,12000
33,1200000496,21,30,.01907493,4.65,"DIET PEPSI CAFFEINE",22233,12000
33,3828100261,21,66,.01666667,27.5,"DOM ORANGE SODA",22233,38281
33,4900000634,21,48,.03875,22.94,"COCA-COLA CLASSIC CA",22233,49000
33,4900000639,21,234,.01907493,4.65,"COCA-COLA CLASSIC",22233,49000
33,4900000658,21,56,.03875,22.94,"COKE DIET CANS",22233,49000
33,5490000060,21,22,.01907493,4.65,"DR PEPPER",22233,54900
33,1200000230,22,97,.02646831,24.58,"PEPSI COLA N/R",21896,12000
33,1200000394,22,15,.02335938,20.07,"PEPSI COLA N.R. BOTT",21896,12000
33,1200000396,22,20,.02335938,20.07,"DIET PEPSI N.R. BOTT",21896,12000
33,1200000492,22,21,.02646831,24.58,"CAFFEINE FREE PEPSI",21896,12000
33,1200000496,22,29,.02646831,24.58,"DIET PEPSI CAFFEINE",21896,12000
33,3828100261,22,49,.02083333,37.2,"DOM ORANGE SODA",21896,38281
33,4900000634,22,197,.02770833,8.04,"COCA-COLA CLASSIC CA",21896,49000
33,4900000639,22,137,.02646831,24.58,"COCA-COLA CLASSIC",21896,49000
33,4900000658,22,219,.02770833,8.04,"COKE DIET CANS",21896,49000
33,5490000060,22,12,.02646831,24.58,"DR PEPPER",21896,54900
33,1200000230,23,329,.01759625,13.45,"PEPSI COLA N/R",21793,12000
33,1200000394,23,40,.01945313,4.02,"PEPSI COLA N.R. BOTT",21793,12000
33,1200000396,23,50,.01945313,4.02,"DIET PEPSI N.R. BOTT",21793,12000
33,1200000492,23,43,.01759625,13.45,"CAFFEINE FREE PEPSI",21793,12000
33,1200000496,23,51,.01759625,13.45,"DIET PEPSI CAFFEINE",21793,12000
33,3828100261,23,77,.02083333,41.6,"DOM ORANGE SODA",21793,38281
33,4900000634,23,58,.03875,22.94,"COCA-COLA CLASSIC CA",21793,49000
33,4900000639,23,382,.01759625,13.45,"COCA-COLA CLASSIC",21793,49000
33,4900000658,23,64,.03875,22.94,"COKE DIET CANS",21793,49000
33,5490000060,23,24,.01759625,13.45,"DR PEPPER",21793,54900
33,1200000230,24,131,.02646831,24.58,"PEPSI COLA N/R",20829,12000
33,1200000394,24,10,.02335938,20.07,"PEPSI COLA N.R. BOTT",20829,12000
33,1200000396,24,18,.02335938,20.07,"DIET PEPSI N.R. BOTT",20829,12000
33,1200000492,24,14,.02646831,24.58,"CAFFEINE FREE PEPSI",20829,12000
33,1200000496,24,25,.02646831,24.58,"DIET PEPSI CAFFEINE",20829,12000
33,3828100261,24,151,.01388889,15.63,"DOM ORANGE SODA",20829,38281
33,4900000634,24,33,.03875,22.94,"COCA-COLA CLASSIC CA",20829,49000
33,4900000639,24,143,.02646831,24.58,"COCA-COLA CLASSIC",20829,49000
33,4900000658,24,35,.03875,22.94,"COKE DIET CANS",20829,49000
33,5490000060,24,8,.02646831,24.58,"DR PEPPER",20829,54900
33,1200000230,25,414,.01759625,13.45,"PEPSI COLA N/R",21338,12000
33,1200000394,25,11,.02335938,20.07,"PEPSI COLA N.R. BOTT",21338,12000
33,1200000396,25,17,.02335938,20.07,"DIET PEPSI N.R. BOTT",21338,12000
33,1200000492,25,43,.01759625,13.45,"CAFFEINE FREE PEPSI",21338,12000
33,1200000496,25,57,.01759625,13.45,"DIET PEPSI CAFFEINE",21338,12000
33,3828100261,25,40,.02083333,40,"DOM ORANGE SODA",21338,38281
33,4900000634,25,42,.03875,22.94,"COCA-COLA CLASSIC CA",21338,49000
33,4900000639,25,374,.01759625,13.45,"COCA-COLA CLASSIC",21338,49000
33,4900000658,25,53,.03875,22.94,"COKE DIET CANS",21338,49000
33,5490000060,25,11,.02646831,24.58,"DR PEPPER",21338,54900
33,1200000230,26,85,.02646831,24.58,"PEPSI COLA N/R",22062,12000
33,1200000394,26,11,.02335938,20.07,"PEPSI COLA N.R. BOTT",22062,12000
33,1200000396,26,6,.02335938,20.07,"DIET PEPSI N.R. BOTT",22062,12000
33,1200000492,26,16,.02646831,24.58,"CAFFEINE FREE PEPSI",22062,12000
33,1200000496,26,28,.02646831,24.58,"DIET PEPSI CAFFEINE",22062,12000
33,3828100261,26,68,.02083333,38.8,"DOM ORANGE SODA",22062,38281
33,4900000634,26,11,.03875,22.94,"COCA-COLA CLASSIC CA",22062,49000
33,4900000639,26,116,.02646831,24.58,"COCA-COLA CLASSIC",22062,49000
33,4900000658,26,9,.03875,22.94,"COKE DIET CANS",22062,49000
33,5490000060,26,6,.02646831,24.58,"DR PEPPER",22062,54900
33,1200000230,27,722,.0146389,36.36,"PEPSI COLA N/R",22535,12000
33,1200000394,27,18,.02335938,20.07,"PEPSI COLA N.R. BOTT",22535,12000
33,1200000396,27,19,.02335938,20.07,"DIET PEPSI N.R. BOTT",22535,12000
33,1200000492,27,77,.0146389,36.36,"CAFFEINE FREE PEPSI",22535,12000
33,1200000496,27,99,.0146389,36.36,"DIET PEPSI CAFFEINE",22535,12000
33,3828100261,27,40,.02083333,38.8,"DOM ORANGE SODA",22535,38281
33,4900000634,27,45,.03875,22.94,"COCA-COLA CLASSIC CA",22535,49000
33,4900000639,27,749,.0146389,36.36,"COCA-COLA CLASSIC",22535,49000
33,4900000658,27,49,.03875,22.94,"COKE DIET CANS",22535,49000
33,5490000060,27,45,.0146389,36.36,"DR PEPPER",22535,54900
33,1200000230,28,85,.02646831,24.58,"PEPSI COLA N/R",22199,12000
33,1200000394,28,14,.02335938,20.07,"PEPSI COLA N.R. BOTT",22199,12000
33,1200000396,28,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",22199,12000
33,1200000492,28,10,.02646831,24.58,"CAFFEINE FREE PEPSI",22199,12000
33,1200000496,28,23,.02646831,24.58,"DIET PEPSI CAFFEINE",22199,12000
33,3828100261,28,51,.02083333,40.8,"DOM ORANGE SODA",22199,38281
33,4900000634,28,20,.03875,22.94,"COCA-COLA CLASSIC CA",22199,49000
33,4900000639,28,151,.02646831,24.58,"COCA-COLA CLASSIC",22199,49000
33,4900000658,28,22,.03875,22.94,"COKE DIET CANS",22199,49000
33,5490000060,28,10,.02646831,24.58,"DR PEPPER",22199,54900
33,1200000230,29,103,.02646831,24.58,"PEPSI COLA N/R",21987,12000
33,1200000394,29,12,.02335938,20.07,"PEPSI COLA N.R. BOTT",21987,12000
33,1200000396,29,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",21987,12000
33,1200000492,29,15,.02646831,24.58,"CAFFEINE FREE PEPSI",21987,12000
33,1200000496,29,39,.02646831,24.58,"DIET PEPSI CAFFEINE",21987,12000
33,3828100261,29,96,.01666667,27,"DOM ORANGE SODA",21987,38281
33,4900000634,29,173,.02763889,8.04,"COCA-COLA CLASSIC CA",21987,49000
33,4900000639,29,141,.02646831,24.58,"COCA-COLA CLASSIC",21987,49000
33,4900000658,29,224,.02763889,8.04,"COKE DIET CANS",21987,49000
33,5490000060,29,9,.02646831,24.58,"DR PEPPER",21987,54900
33,1200000230,30,369,.01759625,13.45,"PEPSI COLA N/R",22839,12000
33,1200000394,30,16,.02101563,11.15,"PEPSI COLA N.R. BOTT",22839,12000
33,1200000396,30,29,.02101563,11.15,"DIET PEPSI N.R. BOTT",22839,12000
33,1200000492,30,57,.01759625,13.45,"CAFFEINE FREE PEPSI",22839,12000
33,1200000496,30,62,.01759625,13.45,"DIET PEPSI CAFFEINE",22839,12000
33,3828100261,30,49,.02083333,40.4,"DOM ORANGE SODA",22839,38281
33,4900000634,30,48,.03875,22.94,"COCA-COLA CLASSIC CA",22839,49000
33,4900000639,30,154,.0205536,2.88,"COCA-COLA CLASSIC",22839,49000
33,4900000658,30,61,.03875,22.94,"COKE DIET CANS",22839,49000
33,5490000060,30,26,.01759625,13.45,"DR PEPPER",22839,54900
33,1200000230,31,110,.02646831,24.58,"PEPSI COLA N/R",21709,12000
33,1200000394,31,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",21709,12000
33,1200000396,31,18,.02335938,20.07,"DIET PEPSI N.R. BOTT",21709,12000
33,1200000492,31,7,.02646831,24.58,"CAFFEINE FREE PEPSI",21709,12000
33,1200000496,31,27,.02646831,24.58,"DIET PEPSI CAFFEINE",21709,12000
33,3828100261,31,50,.02083333,40.8,"DOM ORANGE SODA",21709,38281
33,4900000634,31,34,.03875,22.94,"COCA-COLA CLASSIC CA",21709,49000
33,4900000639,31,119,.02646831,24.58,"COCA-COLA CLASSIC",21709,49000
33,4900000658,31,38,.03875,22.94,"COKE DIET CANS",21709,49000
33,5490000060,31,9,.02646831,24.58,"DR PEPPER",21709,54900
33,1200000230,32,26,.02646831,24.58,"PEPSI COLA N/R",22086,12000
33,1200000394,32,7,.02335938,20.07,"PEPSI COLA N.R. BOTT",22086,12000
33,1200000396,32,5,.02335938,20.07,"DIET PEPSI N.R. BOTT",22086,12000
33,1200000492,32,5,.02646831,24.58,"CAFFEINE FREE PEPSI",22086,12000
33,1200000496,32,7,.02646831,24.58,"DIET PEPSI CAFFEINE",22086,12000
33,3828100261,32,56,.01388889,8.75,"DOM ORANGE SODA",22086,38281
33,4900000634,32,25,.03875,22.94,"COCA-COLA CLASSIC CA",22086,49000
33,4900000639,32,92,.0205536,2.88,"COCA-COLA CLASSIC",22086,49000
33,4900000658,32,25,.03875,22.94,"COKE DIET CANS",22086,49000
33,5490000060,32,6,.02646831,24.58,"DR PEPPER",22086,54900
33,1200000230,33,1059,.01316022,51.69,"PEPSI COLA N/R",23384,12000
33,1200000394,33,24,.02101563,11.15,"PEPSI COLA N.R. BOTT",23384,12000
33,1200000396,33,25,.02101563,11.15,"DIET PEPSI N.R. BOTT",23384,12000
33,1200000492,33,58,.01316022,51.69,"CAFFEINE FREE PEPSI",23384,12000
33,1200000496,33,106,.01316022,51.69,"DIET PEPSI CAFFEINE",23384,12000
33,3828100261,33,55,.02083333,41.6,"DOM ORANGE SODA",23384,38281
33,4900000634,33,61,.03875,22.94,"COCA-COLA CLASSIC CA",23384,49000
33,4900000639,33,923,.01316022,51.69,"COCA-COLA CLASSIC",23384,49000
33,4900000658,33,58,.03875,22.94,"COKE DIET CANS",23384,49000
33,5490000060,33,53,.01316022,51.69,"DR PEPPER",23384,54900
33,1200000230,34,64,.02646831,24.58,"PEPSI COLA N/R",22818,12000
33,1200000394,34,22,.02101563,11.15,"PEPSI COLA N.R. BOTT",22818,12000
33,1200000396,34,20,.02101563,11.15,"DIET PEPSI N.R. BOTT",22818,12000
33,1200000492,34,13,.02646831,24.58,"CAFFEINE FREE PEPSI",22818,12000
33,1200000496,34,24,.02646831,24.58,"DIET PEPSI CAFFEINE",22818,12000
33,3828100261,34,50,.02083333,41.6,"DOM ORANGE SODA",22818,38281
33,4900000634,34,33,.03875,22.94,"COCA-COLA CLASSIC CA",22818,49000
33,4900000639,34,103,.02646831,24.58,"COCA-COLA CLASSIC",22818,49000
33,4900000658,34,34,.03875,22.94,"COKE DIET CANS",22818,49000
33,5490000060,34,10,.02646831,24.58,"DR PEPPER",22818,54900
33,1200000230,35,95,.02646831,24.58,"PEPSI COLA N/R",23450,12000
33,1200000394,35,16,.02335938,20.07,"PEPSI COLA N.R. BOTT",23450,12000
33,1200000396,35,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",23450,12000
33,1200000492,35,16,.02646831,24.58,"CAFFEINE FREE PEPSI",23450,12000
33,1200000496,35,29,.02646831,24.58,"DIET PEPSI CAFFEINE",23450,12000
33,3828100261,35,40,.02083333,42,"DOM ORANGE SODA",23450,38281
33,4900000634,35,469,.01732639,73.39,"COCA-COLA CLASSIC CA",23450,49000
33,4900000639,35,116,.02646831,24.58,"COCA-COLA CLASSIC",23450,49000
33,4900000658,35,403,.01732639,73.39,"COKE DIET CANS",23450,49000
33,5490000060,35,21,.02646831,24.58,"DR PEPPER",23450,54900
33,1200000230,36,213,.01907493,4.65,"PEPSI COLA N/R",22711,12000
33,1200000394,36,14,.02335938,20.07,"PEPSI COLA N.R. BOTT",22711,12000
33,1200000396,36,24,.02335938,20.07,"DIET PEPSI N.R. BOTT",22711,12000
33,1200000492,36,21,.01907493,4.65,"CAFFEINE FREE PEPSI",22711,12000
33,1200000496,36,31,.01907493,4.65,"DIET PEPSI CAFFEINE",22711,12000
33,3828100261,36,158,.01388889,15,"DOM ORANGE SODA",22711,38281
33,4900000634,36,50,.03875,22.94,"COCA-COLA CLASSIC CA",22711,49000
33,4900000639,36,277,.01907493,4.65,"COCA-COLA CLASSIC",22711,49000
33,4900000658,36,57,.03875,22.94,"COKE DIET CANS",22711,49000
33,5490000060,36,59,.01907493,4.65,"DR PEPPER",22711,54900
33,1200000230,37,70,.02646831,24.58,"PEPSI COLA N/R",23080,12000
33,1200000394,37,13,.02335938,20.07,"PEPSI COLA N.R. BOTT",23080,12000
33,1200000396,37,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",23080,12000
33,1200000492,37,8,.02646831,24.58,"CAFFEINE FREE PEPSI",23080,12000
33,1200000496,37,10,.02646831,24.58,"DIET PEPSI CAFFEINE",23080,12000
33,3828100261,37,59,.02083333,42.8,"DOM ORANGE SODA",23080,38281
33,4900000634,37,23,.03875,22.94,"COCA-COLA CLASSIC CA",23080,49000
33,4900000639,37,90,.02646831,24.58,"COCA-COLA CLASSIC",23080,49000
33,4900000658,37,26,.03875,22.94,"COKE DIET CANS",23080,49000
33,5490000060,37,18,.02646831,24.58,"DR PEPPER",23080,54900
33,1200000230,38,75,.02646831,24.58,"PEPSI COLA N/R",24212,12000
33,1200000394,38,10,.02335938,20.07,"PEPSI COLA N.R. BOTT",24212,12000
33,1200000396,38,18,.02335938,20.07,"DIET PEPSI N.R. BOTT",24212,12000
33,1200000492,38,10,.02646831,24.58,"CAFFEINE FREE PEPSI",24212,12000
33,1200000496,38,17,.02646831,24.58,"DIET PEPSI CAFFEINE",24212,12000
33,3828100261,38,62,.02083333,41.6,"DOM ORANGE SODA",24212,38281
33,4900000634,38,28,.03875,22.94,"COCA-COLA CLASSIC CA",24212,49000
33,4900000639,38,187,.01907493,4.65,"COCA-COLA CLASSIC",24212,49000
33,4900000658,38,38,.03875,22.94,"COKE DIET CANS",24212,49000
33,5490000060,38,13,.02646831,24.58,"DR PEPPER",24212,54900
33,1200000230,39,1271,.01316022,51.69,"PEPSI COLA N/R",24029,12000
33,1200000394,39,27,.02101563,11.15,"PEPSI COLA N.R. BOTT",24029,12000
33,1200000396,39,24,.02101563,11.15,"DIET PEPSI N.R. BOTT",24029,12000
33,1200000492,39,63,.01316022,51.69,"CAFFEINE FREE PEPSI",24029,12000
33,1200000496,39,106,.01316022,51.69,"DIET PEPSI CAFFEINE",24029,12000
33,3828100261,39,124,.01388889,16.25,"DOM ORANGE SODA",24029,38281
33,4900000634,39,50,.03875,22.94,"COCA-COLA CLASSIC CA",24029,49000
33,4900000639,39,80,.02646831,24.58,"COCA-COLA CLASSIC",24029,49000
33,4900000658,39,60,.03875,22.94,"COKE DIET CANS",24029,49000
33,5490000060,39,57,.01316022,51.69,"DR PEPPER",24029,54900
33,1200000230,40,90,.02646831,24.58,"PEPSI COLA N/R",23594,12000
33,1200000394,40,9,.02335938,20.07,"PEPSI COLA N.R. BOTT",23594,12000
33,1200000396,40,22,.02335938,20.07,"DIET PEPSI N.R. BOTT",23594,12000
33,1200000492,40,12,.02646831,24.58,"CAFFEINE FREE PEPSI",23594,12000
33,1200000496,40,9,.02646831,24.58,"DIET PEPSI CAFFEINE",23594,12000
33,3828100261,40,99,.01388889,16.25,"DOM ORANGE SODA",23594,38281
33,4900000634,40,57,.03875,22.94,"COCA-COLA CLASSIC CA",23594,49000
33,4900000639,40,253,.01907493,4.65,"COCA-COLA CLASSIC",23594,49000
33,4900000658,40,50,.03875,22.94,"COKE DIET CANS",23594,49000
33,5490000060,40,14,.02646831,24.58,"DR PEPPER",23594,54900
33,1200000230,41,199,.01907493,4.65,"PEPSI COLA N/R",24055,12000
33,1200000394,41,15,.02335938,20.07,"PEPSI COLA N.R. BOTT",24055,12000
33,1200000396,41,31,.02335938,20.07,"DIET PEPSI N.R. BOTT",24055,12000
33,1200000492,41,41,.01907493,4.65,"CAFFEINE FREE PEPSI",24055,12000
33,1200000496,41,49,.01907493,4.65,"DIET PEPSI CAFFEINE",24055,12000
33,3828100261,41,33,.02083333,46.4,"DOM ORANGE SODA",24055,38281
33,4900000634,41,302,.02763889,8.04,"COCA-COLA CLASSIC CA",24055,49000
33,4900000639,41,159,.02646831,24.58,"COCA-COLA CLASSIC",24055,49000
33,4900000658,41,227,.02763889,8.04,"COKE DIET CANS",24055,49000
33,5490000060,41,18,.02646831,24.58,"DR PEPPER",24055,54900
33,1200000230,42,100,.02646831,24.58,"PEPSI COLA N/R",25577,12000
33,1200000394,42,27,.02335938,20.07,"PEPSI COLA N.R. BOTT",25577,12000
33,1200000396,42,8,.02335938,20.07,"DIET PEPSI N.R. BOTT",25577,12000
33,1200000492,42,15,.02646831,24.58,"CAFFEINE FREE PEPSI",25577,12000
33,1200000496,42,18,.02646831,24.58,"DIET PEPSI CAFFEINE",25577,12000
33,3828100261,42,74,.02083333,46.4,"DOM ORANGE SODA",25577,38281
33,4900000634,42,55,.03875,22.94,"COCA-COLA CLASSIC CA",25577,49000
33,4900000639,42,113,.02646831,24.58,"COCA-COLA CLASSIC",25577,49000
33,4900000658,42,73,.03875,22.94,"COKE DIET CANS",25577,49000
33,5490000060,42,17,.02646831,24.58,"DR PEPPER",25577,54900
33,1200000230,43,247,.01907493,4.65,"PEPSI COLA N/R",24782,12000
33,1200000394,43,20,.02101563,11.15,"PEPSI COLA N.R. BOTT",24782,12000
33,1200000396,43,12,.02101563,11.15,"DIET PEPSI N.R. BOTT",24782,12000
33,1200000492,43,31,.01907493,4.65,"CAFFEINE FREE PEPSI",24782,12000
33,1200000496,43,64,.01907493,4.65,"DIET PEPSI CAFFEINE",24782,12000
33,3828100261,43,91,.01388889,13.75,"DOM ORANGE SODA",24782,38281
33,4900000634,43,65,.03875,22.94,"COCA-COLA CLASSIC CA",24782,49000
33,4900000639,43,177,.01907493,4.65,"COCA-COLA CLASSIC",24782,49000
33,4900000658,43,65,.03875,22.94,"COKE DIET CANS",24782,49000
33,5490000060,43,37,.01907493,4.65,"DR PEPPER",24782,54900
33,1200000230,44,102,.02646831,24.58,"PEPSI COLA N/R",24133,12000
